file,size_mb,reason
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5137/eeg/sub-5137_task-rest_run-001_eeg.edf,9.1875,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5138/eeg/sub-5138_task-rest_run-001_eeg.edf,7.0,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5139/eeg/sub-5139_task-rest_run-001_eeg.edf,14.0,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5140/eeg/sub-5140_task-rest_run-001_eeg.edf,12.25,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5141/eeg/sub-5141_task-rest_run-001_eeg.edf,5.6875,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5142/eeg/sub-5142_task-rest_run-001_eeg.edf,14.0,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5143/eeg/sub-5143_task-rest_run-001_eeg.edf,8.3125,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5144/eeg/sub-5144_task-rest_run-001_eeg.edf,8.3125,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5145/eeg/sub-5145_task-rest_run-001_eeg.edf,21.875,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5146/eeg/sub-5146_task-rest_run-001_eeg.edf,9.1875,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5147/eeg/sub-5147_task-rest_run-001_eeg.edf,7.875,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5148/eeg/sub-5148_task-rest_run-001_eeg.edf,13.5625,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5149/eeg/sub-5149_task-rest_run-001_eeg.edf,14.4375,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5150/eeg/sub-5150_task-rest_run-001_eeg.edf,14.0,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5151/eeg/sub-5151_task-rest_run-001_eeg.edf,10.9375,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5152/eeg/sub-5152_task-rest_run-001_eeg.edf,8.3125,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5153/eeg/sub-5153_task-rest_run-001_eeg.edf,6.125,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5154/eeg/sub-5154_task-rest_run-001_eeg.edf,14.0,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5155/eeg/sub-5155_task-rest_run-001_eeg.edf,6.5625,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5156/eeg/sub-5156_task-rest_run-001_eeg.edf,8.75,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5157/eeg/sub-5157_task-rest_run-001_eeg.edf,11.375,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5158/eeg/sub-5158_task-rest_run-001_eeg.edf,8.3125,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5159/eeg/sub-5159_task-rest_run-001_eeg.edf,11.8125,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5160/eeg/sub-5160_task-rest_run-001_eeg.edf,7.0,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5161/eeg/sub-5161_task-rest_run-001_eeg.edf,9.625,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5162/eeg/sub-5162_task-rest_run-001_eeg.edf,10.5,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5163/eeg/sub-5163_task-rest_run-001_eeg.edf,18.8125,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5164/eeg/sub-5164_task-rest_run-001_eeg.edf,8.3125,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5165/eeg/sub-5165_task-rest_run-001_eeg.edf,7.875,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5166/eeg/sub-5166_task-rest_run-001_eeg.edf,8.3125,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5167/eeg/sub-5167_task-rest_run-001_eeg.edf,6.5625,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5168/eeg/sub-5168_task-rest_run-001_eeg.edf,1.75,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5169/eeg/sub-5169_task-rest_run-001_eeg.edf,5.6875,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5170/eeg/sub-5170_task-rest_run-001_eeg.edf,11.8125,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5171/eeg/sub-5171_task-rest_run-001_eeg.edf,10.0625,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5172/eeg/sub-5172_task-rest_run-001_eeg.edf,8.3125,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5173/eeg/sub-5173_task-rest_run-001_eeg.edf,7.4375,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5174/eeg/sub-5174_task-rest_run-001_eeg.edf,13.125,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5175/eeg/sub-5175_task-rest_run-001_eeg.edf,20.125,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5176/eeg/sub-5176_task-rest_run-001_eeg.edf,8.75,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5177/eeg/sub-5177_task-rest_run-001_eeg.edf,10.0625,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5178/eeg/sub-5178_task-rest_run-001_eeg.edf,9.625,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5179/eeg/sub-5179_task-rest_run-001_eeg.edf,8.75,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5180/eeg/sub-5180_task-rest_run-001_eeg.edf,12.25,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5181/eeg/sub-5181_task-rest_run-001_eeg.edf,6.125,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5182/eeg/sub-5182_task-rest_run-001_eeg.edf,10.0625,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5183/eeg/sub-5183_task-rest_run-001_eeg.edf,15.3125,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5184/eeg/sub-5184_task-rest_run-001_eeg.edf,7.875,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5185/eeg/sub-5185_task-rest_run-001_eeg.edf,7.4375,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5186/eeg/sub-5186_task-rest_run-001_eeg.edf,7.4375,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5188/eeg/sub-5188_task-rest_run-001_eeg.edf,6.5625,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5189/eeg/sub-5189_task-rest_run-001_eeg.edf,6.125,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5190/eeg/sub-5190_task-rest_run-001_eeg.edf,7.0,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5191/eeg/sub-5191_task-rest_run-001_eeg.edf,9.1875,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5192/eeg/sub-5192_task-rest_run-001_eeg.edf,7.4375,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5193/eeg/sub-5193_task-rest_run-001_eeg.edf,10.9375,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5194/eeg/sub-5194_task-rest_run-001_eeg.edf,7.0,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5195/eeg/sub-5195_task-rest_run-001_eeg.edf,7.0,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5196/eeg/sub-5196_task-rest_run-001_eeg.edf,7.4375,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5197/eeg/sub-5197_task-rest_run-001_eeg.edf,10.5,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5198/eeg/sub-5198_task-rest_run-001_eeg.edf,9.1875,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5199/eeg/sub-5199_task-rest_run-001_eeg.edf,5.6875,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5200/eeg/sub-5200_task-rest_run-001_eeg.edf,11.8125,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5201/eeg/sub-5201_task-rest_run-001_eeg.edf,12.25,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5202/eeg/sub-5202_task-rest_run-001_eeg.edf,7.0,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5203/eeg/sub-5203_task-rest_run-001_eeg.edf,10.5,Anonymization failed (fallback to copy)
/home/user01/aiotlab/pqhung/EEG/BIDS_BIG/sub-5204/eeg/sub-5204_task-rest_run-001_eeg.edf,8.3125,Anonymization failed (fallback to copy)
